000.1017;-12.7633;PHL 2525         ;00 00 24.4;-12 45 48; 0.200;15.49;     ;-24.3
166.0575;+76.9828;3C 249.1         ;11 04 13.8;+76 58 58; 0.313;15.72;-0.02;-25.1
166.3417;+38.2339;HXMM J11053+3814 ;11 05 22.0;+38 14 02; 0.028;11.30;     ;-23.5
166.4158;+34.4264;CSO  314         ;11 05 39.8;+34 25 35; 0.510;15.89; 0.13;-25.8
166.8129;+16.4675;MC 1104+167      ;11 07 15.1;+16 28 03; 0.632;15.70; 0.21;-26.5
167.2212;-23.6364;HE 1106-2321     ;11 08 53.1;-23 38 11; 0.081;14.82; 0.59;-22.3
169.7867;+21.3217;PG 1116+215      ;11 19 08.8;+21 19 18; 0.177;14.72; 0.13;-24.7
170.2850;+34.9225;CG  825          ;11 21 08.4;+34 55 21; 0.040;13.19;     ;-22.9
171.8833;-30.7458;HE 1125-3028     ;11 27 32.0;-30 44 45; 0.673;15.89; 0.28;-26.3
171.8983;-37.9539;NVSS J11275-3757 ;11 27 35.6;-37 57 14; 0.057;12.98;     ;-24.0
172.3767;-19.6836;HE 1127-1924     ;11 29 30.4;-19 41 01; 0.918;15.62;     ;-27.7
173.8958; -3.7339;TGN172Z242       ;11 35 35.0;-03 44 02; 1.160;15.66; 0.48;-27.7
173.9425; -9.6328;RXS J11357-0937  ;11 35 46.2;-09 37 58; 0.102;14.91;     ;-23.3
174.0554;-37.7561;NVSS J11362-3745 ;11 36 13.3;-37 45 22; 0.032;12.60;     ;-23.1
177.8354;+54.6258;PG 1148+549      ;11 51 20.5;+54 37 33; 0.978;15.78; 0.25;-27.5
178.5433;+12.4194;CGRaBS J1154+1225;11 54 10.4;+12 25 10; 0.081;14.69;     ;-22.5
179.8829;+29.2458;4C 29.45         ;11 59 31.9;+29 14 45; 0.729;14.41; 0.39;-27.9
180.9487;+52.1306;SBS 1201+524     ;12 03 47.7;+52 07 50; 0.177;15.89; 0.17;-23.5
181.1754;+27.9033;GQ COM           ;12 04 42.1;+27 54 12; 0.165;15.60; 0.04;-23.7
182.2417;+45.6767;PG 1206+459      ;12 08 58.0;+45 40 36; 1.155;15.70; 0.30;-27.8
183.4429;-13.6478;HE 1211-1322     ;12 13 46.3;-13 38 52; 1.125;15.59; 0.44;-27.8
183.5737;+14.0536;PG 1211+143      ;12 14 17.7;+14 03 13; 0.082;14.19; 0.27;-23.3
184.6458; -1.3317;PKS 1216-010     ;12 18 35.0;-01 19 54; 0.554;15.64; 0.53;-25.9
184.7867; -1.8081;MARK 1320        ;12 19 08.8;-01 48 29; 0.103;15.00;     ;-23.3
184.8371; +6.6439;PG 1216+069      ;12 19 20.9;+06 38 38; 0.334;15.65;     ;-25.3
185.0496; +2.0617;PKS 1217+02      ;12 20 11.9;+02 03 42; 0.240;15.97; 0.18;-24.1
186.8537;-11.5597;Q 1224-1116      ;12 27 24.9;-11 33 35; 1.979;15.40;     ;-29.5
187.1033;+31.4772;B2 1225+31       ;12 28 24.8;+31 28 38; 2.219;15.87; 0.28;-29.0
187.2779; +2.0522;3C 273.0         ;12 29 06.7;+02 03 08; 0.158;12.85; 0.20;-26.2
187.7075;-27.7606;NVSS J12308-2745 ;12 30 49.8;-27 45 38; 0.132;15.80;     ;-22.5
187.7083; +1.2558;RX J12308+0115   ;12 30 50.0;+01 15 21; 0.118;14.42; 0.02;-24.1
187.9021;+70.7372;FBS 1229+710     ;12 31 36.5;+70 44 14; 0.208;15.66;     ;-24.2
190.0800; -3.8222;RXS J12403-0349  ;12 40 19.2;-03 49 20; 0.090;15.00;     ;-23.0
190.8946; -6.2225;PKS 1240-059     ;12 43 34.7;-06 13 21; 0.139;16.00;     ;-22.9
191.7996;-18.5997;HE 1244-1819     ;12 47 11.9;-18 35 59; 1.041;15.80;     ;-27.9
192.5237;+26.5186;PG 1247+268      ;12 50 05.7;+26 31 07; 2.042;15.92; 0.20;-28.9
192.8700;+29.2572;KUV 12491+2932   ;12 51 28.8;+29 15 26; 1.160;15.97; 0.29;-27.6
193.6504;-12.5633;3C 278           ;12 54 36.1;-12 33 48; 0.016;11.60;     ;-22.6
193.7825;+78.6208;NPM1G+78.0053    ;12 55 07.8;+78 37 15; 0.043;12.90;     ;-23.4
194.1062;-21.9222;CGRaBS J1256-2155;12 56 25.5;-21 55 20; 0.129;15.90;     ;-22.3
195.3037;+59.0353;PG 1259+593      ;13 01 12.9;+59 02 07; 0.472;15.89; 0.15;-25.7
195.9275;-24.2447;NVSS J13037-2414 ;13 03 42.6;-24 14 41; 0.127;15.70;     ;-22.5
196.3875;-10.5556;PKS 1302-102     ;13 05 33.0;-10 33 20; 0.286;15.23;-0.05;-25.4
196.5554;+39.2572;FIRST J13062+3915;13 06 13.3;+39 15 26; 0.447;15.71;     ;-25.9
196.8242;+34.3561;IRAS 13049+3437  ;13 07 17.8;+34 21 22; 0.222;15.00;     ;-25.0
197.4458; +8.3297;PG 1307+085      ;13 09 47.0;+08 19 47; 0.155;15.89; 0.15;-23.2
197.6196;+32.3456;B2 1308+32       ;13 10 28.7;+32 20 44; 0.997;15.24; 0.37;-27.9
198.0737;+35.2556;PG 1309+355      ;13 12 17.7;+35 15 20; 0.184;15.64;     ;-24.0
198.3392;+78.3647;HS 1312+7837     ;13 13 21.4;+78 21 53; 2.000;15.84;     ;-29.2
199.4367;-14.2822;CTS R13.07       ;13 17 44.8;-14 16 56; 0.430;15.52; 0.22;-25.8
199.9837;+27.4694;CSO  873         ;13 19 56.1;+27 28 10; 1.014;15.98; 0.14;-27.5
200.9567;+65.6967;PG 1322+659      ;13 23 49.6;+65 41 48; 0.168;15.84; 0.17;-23.4
201.3300;-38.4150;IRAS 13224-3809  ;13 25 19.2;-38 24 54; 0.065;13.80;     ;-23.5
202.2808;-22.6353;NVSS J13291-2238 ;13 29 07.4;-22 38 07; 0.125;15.90;     ;-22.2
204.3283;+24.3844;IRAS 13349+2438  ;13 37 18.8;+24 23 04; 0.107;15.00;     ;-23.4
204.4212;-35.9672;NVSS J13376-3558 ;13 37 41.1;-35 58 02; 0.123;15.50;     ;-22.6
204.5617;-25.7031;NVSS J13382-2542 ;13 38 14.8;-25 42 11; 0.113;15.70;     ;-22.2
206.8308;+59.0425;SBS 1345+592     ;13 47 19.4;+59 02 33; 0.768;15.74; 0.21;-26.9
207.2633;-11.1667;CGRaBS J1349-1110;13 49 03.2;-11 10 00; 0.141;15.85;     ;-22.6
208.3154;+63.7628;PG 1351+64       ;13 53 15.7;+63 45 46; 0.087;14.28; 0.26;-23.3
209.6000; +2.2286;SDSS J13583+0213 ;13 58 24.0;+02 13 43; 0.957;15.88; 0.22;-27.4
209.7508;-41.8814;PKS 1355-41      ;13 59 00.2;-41 52 53; 0.313;15.86;-0.10;-25.1
211.1617;+43.4522;CSO  409         ;14 04 38.8;+43 27 08; 0.320;15.76; 0.36;-24.8
211.3175;+25.9261;PG 1402+261      ;14 05 16.2;+25 55 34; 0.165;15.34; 0.08;-23.9
212.3496;+26.3058;PG 1407+265      ;14 09 23.9;+26 18 21; 0.945;15.74; 0.33;-27.4
213.4512;+44.0039;PG 1411+442      ;14 13 48.3;+44 00 14; 0.089;14.01;     ;-23.9
214.2329;-25.4039;CTS M16.11       ;14 16 55.9;-25 24 14; 0.236;15.71; 0.00;-24.5
214.2650;-46.6947;IGR J14175-4641  ;14 17 03.6;-46 41 41; 0.076;14.50;     ;-23.1
214.5808;-21.1867;RXS J14183-2111  ;14 18 19.4;-21 11 12; 0.108;14.13;     ;-24.3
214.6571;+37.7731;WENSS 1416+380   ;14 18 37.7;+37 46 23; 0.135;14.50;     ;-24.4
216.1587;+22.9336;B 1422+231       ;14 24 38.1;+22 56 01; 3.620;15.84; 0.93;-30.7
216.8542;+19.8308;MARK  813        ;14 27 25.0;+19 49 51; 0.111;15.27; 0.15;-23.0
216.8987;+26.5372;B2 1425+26       ;14 27 35.7;+26 32 14; 0.366;15.68; 0.20;-25.3
217.2771; +1.2844;MARK 1383        ;14 29 06.5;+01 17 04; 0.086;14.87; 0.34;-22.7
218.3679;-36.6219;NVSS J14334-3637 ;14 33 28.3;-36 37 19; 0.078;13.96;     ;-23.7
219.2075;-16.2281;HE 1434-1600     ;14 36 49.8;-16 13 41; 0.144;15.55; 0.26;-23.2
219.4508; -1.7864;Q 1435-0134      ;14 37 48.2;-01 47 11; 1.310;15.78; 0.33;-28.0
220.5312;+35.4397;MARK  478        ;14 42 07.5;+35 26 23; 0.077;14.58; 0.33;-22.7
222.7867;+27.1575;PG 1448+273      ;14 51 08.8;+27 09 27; 0.065;15.01;     ;-22.2
222.8875;-36.4322;WPVS 95          ;14 51 33.0;-36 25 56; 0.028;12.30;     ;-23.2
223.6775;-83.0161;IRAS 14459-8248  ;14 54 42.6;-83 00 58; 0.114;14.30;     ;-24.3
223.9708;-35.8061;WPVS 97          ;14 55 53.0;-35 48 22; 0.035;12.00;     ;-24.0
224.3708; +8.5728;RXS J14574+0834  ;14 57 29.0;+08 34 22; 0.167;15.00;     ;-24.4
224.8700;-18.1792;CGRaBS J1459-1810;14 59 28.8;-18 10 45; 0.235;13.14;     ;-26.4
225.6971;-19.1244;CTS J17.17       ;15 02 47.3;-19 07 28; 0.114;15.90;     ;-22.6
229.2217;+19.0133;2MASS J15168+1900;15 16 53.2;+19 00 48; 0.190;15.80;     ;-23.9
229.8400;+65.5778;MCG +11.19.005   ;15 19 21.6;+65 34 40; 0.044;13.90;     ;-22.4
230.4854;+52.0439;SDSS J15219+5202 ;15 21 56.5;+52 02 38; 2.208;15.70; 0.32;-29.1
230.6200; -6.7447;MS 15198-0633    ;15 22 28.8;-06 44 41; 0.083;14.90; 0.30;-22.6
234.8950;+47.5919;PG 1538+477      ;15 39 34.8;+47 35 31; 0.772;15.81;     ;-27.1
235.1225; +8.0850;PKS 1538+082     ;15 40 29.4;+08 05 06; 0.125;15.92;     ;-22.2
240.9083;+15.9008;TEX 1601+160     ;16 03 38.0;+15 54 03; 0.109;13.97;     ;-24.4
241.2308;+38.2003;HS 1603+3820     ;16 04 55.4;+38 12 01; 2.510;15.99; 0.38;-29.3
242.0854;+60.3078;RXS J16083+6018  ;16 08 20.5;+60 18 28; 0.178;16.00;     ;-23.5
243.4883;+65.7194;MARK  876        ;16 13 57.2;+65 43 10; 0.129;15.49; 0.54;-22.7
245.0467;+17.4078;MARK  877        ;16 20 11.2;+17 24 28; 0.114;15.39; 0.40;-22.7
246.6900;+64.4486;HS 1626+6433     ;16 26 45.6;+64 26 55; 2.320;15.80;     ;-29.6
246.9842;+55.3756;PG 1626+554      ;16 27 56.2;+55 22 32; 0.132;15.68; 0.11;-23.0
247.1596;+39.5514;NGC 6166         ;16 28 38.3;+39 33 05; 0.030;12.78;     ;-22.7
247.9171;+58.6322;RXS J16316+5838  ;16 31 40.1;+58 37 56; 0.141;15.80;     ;-23.2
248.1442;+73.9953;RXS J16325+7359  ;16 32 34.6;+73 59 43; 0.208;15.14;     ;-24.7
248.2612;+23.8244;HS 1630+2355     ;16 33 02.7;+23 49 28; 0.822;15.67; 0.27;-27.2
248.6208;+70.5258;PG 1634+706      ;16 34 29.0;+70 31 33; 1.337;15.27;     ;-29.0
248.9675;+71.4817;7C 1636+7134     ;16 35 52.2;+71 28 54; 0.171;15.84;     ;-23.6
255.3542;+51.8222;PG 1700+518      ;17 01 25.0;+51 49 20; 0.292;15.12; 0.37;-25.2
255.6296;+32.7889;RXS J17025+3247  ;17 02 31.1;+32 47 20; 0.164;15.98; 0.21;-23.1
256.1729;+60.7411;3C 351.0         ;17 04 41.5;+60 44 28; 0.371;15.40; 0.25;-25.6
256.5546;+72.6561;RXS J17061+7239  ;17 06 13.1;+72 39 22; 0.123;14.73;     ;-24.0
257.4737;+67.8311;HS 1710+6753     ;17 09 53.7;+67 49 52; 0.410;15.94;     ;-25.5
259.3300;+42.4494;B3 1715+425      ;17 17 19.2;+42 26 58; 0.183;16.00;     ;-23.0
259.9096;+48.0703;PG 1718+481      ;17 19 38.3;+48 04 13; 1.083;14.60;     ;-29.1
259.9675; +8.2842;87GB 17174+0820  ;17 19 52.2;+08 17 03; 1.185;15.80;     ;-27.6
260.8367;+34.2997;B2 1721+34       ;17 23 20.8;+34 17 59; 0.206;15.46; 0.12;-24.3
262.0729;+72.8897;RXS J17282+7253  ;17 28 17.5;+72 53 23; 0.229;15.85;     ;-24.3
262.0829;-14.2656;PDS 456          ;17 28 19.9;-14 15 56; 0.184;14.03; 0.66;-24.9
262.3979;+52.5131;RX J17295+5230   ;17 29 35.5;+52 30 47; 0.278;15.96;     ;-24.7
264.1554;+72.0922;RXS J17366+7205  ;17 36 37.3;+72 05 32; 0.094;14.30;     ;-23.8
266.4096;+29.1394;SWIFT J17454+2906;17 45 38.3;+29 08 22; 0.110;14.20;     ;-24.2
267.7729;+26.9839;IRAS 17490+2659  ;17 51 05.5;+26 59 02; 0.145;15.80;     ;-23.4
267.8196;+50.7603;IRAS 17500+5046  ;17 51 16.7;+50 45 37; 0.300;14.96; 0.28;-25.5
268.7725;+65.3328;IPC 17549+6521   ;17 55 05.4;+65 19 58; 0.081;15.50;     ;-22.2
269.6721; -3.0664;NVSS J17586-0303 ;17 58 41.3;-03 03 59; 0.088;14.50;     ;-23.4
269.8562;+17.2536;SNU J17594+1715  ;17 59 25.5;+17 15 13; 0.145;16.00;     ;-22.5
270.1904;+78.4681;S5 1803+78       ;18 00 45.7;+78 28 05; 0.680;15.90;     ;-26.8
270.2879;+42.3622;IRAS 17596+4221  ;18 01 09.1;+42 21 44; 0.053;14.50;     ;-22.3
270.8704;+67.6361;KAZ 102          ;18 03 28.9;+67 38 10; 0.136;15.78; 0.26;-22.9
271.0371; +0.7061;RX J18040+0042   ;18 04 08.9;+00 42 22; 0.070;13.80;     ;-23.0
272.4912;-45.8781;PKS 1806-458     ;18 09 57.9;-45 52 41; 0.070;13.11;     ;-23.7
273.4500;+57.0689;IRAS 18130+5703  ;18 13 48.0;+57 04 08; 0.059;13.60;     ;-23.5
274.5433;+53.7294;HS 1817+5342     ;18 18 10.4;+53 43 46; 0.080;15.20;     ;-22.6
275.4883;+64.3433;KUV 18217+6419   ;18 21 57.2;+64 20 36; 0.297;14.24;-0.01;-26.5
277.5971;+73.2194;PGC 61965        ;18 30 23.3;+73 13 10; 0.123;15.50;     ;-23.2
283.2662;+27.8411;NPM1G+27.0587    ;18 53 03.9;+27 50 28; 0.062;14.34;     ;-22.9
284.6442;-78.1978;IRAS 18508-7815  ;18 58 34.6;-78 11 52; 0.161;15.70;     ;-23.7
285.3800;-39.1906;NVSS J19015-3911 ;19 01 31.2;-39 11 26; 0.058;13.30;     ;-22.6
293.8383;+53.2367;SNU J19353+5314  ;19 35 21.2;+53 14 12; 0.248;15.80;     ;-23.9
295.6429; -9.5267;NVSS J19425-0931 ;19 42 34.3;-09 31 36; 0.086;14.07;     ;-23.8
297.4312;+50.6922;87GB 19483+5033  ;19 49 43.5;+50 41 32; 1.929;15.50;     ;-28.9
300.5475;-33.7028;NVSS J20021-3342 ;20 02 11.4;-33 42 10; 0.050;13.96;     ;-22.8
301.6333;-15.6519;IRAS 20037-1547  ;20 06 32.0;-15 39 07; 0.192;16.00;     ;-23.7
310.6554;+75.1339;4C 74.26         ;20 42 37.3;+75 08 02; 0.104;15.13;     ;-23.2
311.0404;-10.7233;MARK  509        ;20 44 09.7;-10 43 24; 0.035;13.12; 0.23;-22.5
312.8983;+17.7267;PKS 2049+175     ;20 51 35.6;+17 43 36; 0.195;14.41;     ;-24.7
314.8050;-52.0056;ESO 235-IG26     ;20 59 13.2;-52 00 20; 0.051;13.60;     ;-23.1
314.8367;-31.7931;RXS J20593-3147  ;20 59 20.8;-31 47 35; 0.074;14.20;     ;-23.3
315.0054; -7.1931;SDSS J21000-0711 ;21 00 01.3;-07 11 35; 0.600;15.33; 0.14;-26.8
315.4000;-40.9975;RXS J21015-4059  ;21 01 36.0;-40 59 51; 0.084;14.35;     ;-23.4
315.9079; -4.9278;NPM1G-05.0589    ;21 03 37.9;-04 55 40; 0.058;14.56;     ;-22.4
316.9992;-37.9025;RXS J21079-3754  ;21 07 59.8;-37 54 09; 0.049;14.26;     ;-22.3
317.3825;+35.5492;PKS 2031+21      ;21 09 31.8;+35 32 57; 0.202;14.70;     ;-24.5
318.1875;-38.6714;RXS J21127-3840  ;21 12 45.0;-38 40 17; 0.143;14.97;     ;-24.1
318.7192; +6.1283;PG 2112+059      ;21 14 52.6;+06 07 42; 0.457;15.77; 0.29;-25.6
318.9637;-10.6894;RXS J21158-1041  ;21 15 51.3;-10 41 22; 0.062;14.51;     ;-22.6
321.1737;-17.7461;IRAS 21219-1757  ;21 24 41.7;-17 44 46; 0.113;14.50;     ;-24.0
323.2821; +1.4181;FIRST J21331+0125;21 33 07.7;+01 25 05; 0.750;15.51;     ;-27.3
324.4383;-14.5486;PKS 2135-14      ;21 37 45.2;-14 32 55; 0.200;15.53; 0.10;-24.2
324.9625; -8.0817;FIRST J21398-0804;21 39 51.0;-08 04 54; 0.051;13.39;     ;-23.3
325.2929;-26.7642;IRAS F21382-2659 ;21 41 10.3;-26 45 51; 0.129;14.60;     ;-24.2
325.8946;-25.0686;RXS J21435-2504  ;21 43 34.7;-25 04 07; 0.110;15.03;     ;-23.4
325.8979;+17.7303;OX 169           ;21 43 35.5;+17 43 49; 0.211;15.73; 0.18;-24.0
326.4408; -4.3011;IRAS 21431-0432  ;21 45 45.8;-04 18 04; 0.103;15.70;     ;-22.6
326.7508;-21.7233;RXS J21470-2143  ;21 47 00.2;-21 43 24; 0.086;14.72;     ;-23.2
327.4583;-44.7350;CTS C10.20       ;21 49 50.0;-44 44 06; 1.510;15.60;     ;-28.9
328.3296;-15.2367;1WGA J2153.3-1513;21 53 19.1;-15 14 12; 0.078;14.70;     ;-23.0
328.7125;-44.2347;RXS J21548-4414  ;21 54 51.0;-44 14 05; 0.344;15.80;     ;-25.3
328.7558; -9.3733;PHL 1811         ;21 55 01.4;-09 22 24; 0.192;13.90;     ;-25.8
329.1971;+22.7139;HS 2154+2228     ;21 56 47.3;+22 42 50; 1.290;15.30;     ;-28.9
329.8017; +9.8783;RXS J21592+0952  ;21 59 12.4;+09 52 42; 0.100;15.52;     ;-22.7
330.7308;-56.9939;MS 21595-5713    ;22 02 55.4;-56 59 38; 0.084;15.50;     ;-22.3
330.7983;-18.0283;Q 2200-1816      ;22 03 11.6;-18 01 42; 1.160;15.30;     ;-28.7
330.8121;+31.7606;B2 2201+31A      ;22 03 14.9;+31 45 38; 0.298;15.58; 0.27;-24.9
331.0879;+36.5436;CGRaBS J2204+3632;22 04 21.1;+36 32 37; 0.073;12.88;     ;-24.0
333.3733;-64.9194;RXS J22134-6455  ;22 13 29.6;-64 55 10; 0.071;14.51;     ;-22.9
334.0129;-17.7214;XMS J22160-1743  ;22 16 03.1;-17 43 17; 1.849;15.60;     ;-28.7
334.0196;-17.8717;XMS J22160-1752  ;22 16 04.7;-17 52 18; 1.319;15.60;     ;-28.0
334.2208;-44.8658;RXS J22169-4451  ;22 16 53.0;-44 51 57; 0.136;15.10;     ;-23.9
334.3008;+14.2392;MARK  304        ;22 17 12.2;+14 14 21; 0.067;14.66; 0.36;-22.3
335.8387; -8.9414;NVSS J22233-0856 ;22 23 21.3;-08 56 29; 0.084;14.80;     ;-22.4
340.4804;-44.0828;RXS J22418-4405  ;22 41 55.3;-44 04 58; 0.545;15.80;     ;-26.2
341.2975;-60.5653;IRAS 22419-6049  ;22 45 11.4;-60 33 55; 0.113;15.40;     ;-23.1
341.3350;-46.8700;RXS J22453-4652  ;22 45 20.4;-46 52 12; 0.201;14.80;     ;-25.0
342.0392;-68.0539;RXS J22481-6803  ;22 48 09.4;-68 03 14; 0.096;14.63;     ;-23.5
342.1717;-51.1650;2RE J2248-510    ;22 48 41.2;-51 09 54; 0.102;15.43; 0.17;-22.6
343.0333;+14.9136;KUV 22497+1439   ;22 52 08.0;+14 54 49; 0.135;15.93; 0.50;-22.5
343.5246;-17.5819;MR 2251-178      ;22 54 05.9;-17 34 55; 0.064;14.36; 0.63;-22.2
343.5437;+11.6106;PKS 2251+11      ;22 54 10.5;+11 36 38; 0.325;15.82; 0.20;-24.9
343.8542;-24.3083;Q 2252-2434      ;22 55 25.0;-24 18 30; 0.147;15.93; 0.40;-22.7
344.5775; -7.1189;RXS J22583-0707  ;22 58 18.6;-07 07 08; 0.215;15.80;     ;-24.2
344.8446;-50.5919;RXS J22593-5035  ;22 59 22.7;-50 35 31; 0.096;14.17;     ;-24.0
345.2167;-55.7625;RXS J23008-5545  ;23 00 52.0;-55 45 45; 0.142;15.05;     ;-24.0
345.4667;-55.1419;RXS J23018-5508  ;23 01 52.0;-55 08 31; 0.140;15.60;     ;-23.5
346.1875; +3.1961;PG 2302+029      ;23 04 45.0;+03 11 46; 1.052;15.80;     ;-27.5
346.9075;-22.7178;2E 2304-2258     ;23 07 37.8;-22 43 04; 0.193;15.30;     ;-24.5
347.8237;+10.1375;4C 09.72         ;23 11 17.7;+10 08 15; 0.432;16.00; 0.15;-25.4
350.4621;-70.4458;RXS J23218-7026  ;23 21 50.9;-70 26 45; 0.300;16.00;     ;-24.8
350.9125; +9.1475;RXS J23236+0908  ;23 23 39.0;+09 08 51; 0.068;14.80;     ;-22.6
351.4771;+21.8878;RXS J23259+2153  ;23 25 54.5;+21 53 16; 0.120;15.90;     ;-22.7
354.8054;-55.3969;HE 2336-5540     ;23 39 13.3;-55 23 49; 1.354;15.67;     ;-28.5
356.6542; +9.5125;PKS 2344+09      ;23 46 37.0;+09 30 45; 0.673;15.97; 0.26;-26.3
358.2417; +3.3378;RXS J23529+0320  ;23 52 58.0;+03 20 16; 0.086;14.30;     ;-23.6
359.2529;-34.7592;PKS 2354-35      ;23 57 00.7;-34 45 33; 0.049;13.90;     ;-22.7
359.4742;+13.4025;RXS J23578+1324  ;23 57 53.8;+13 24 09; 0.115;15.80;     ;-22.7
359.9971; +8.5650;RXS J23599+0833  ;23 59 59.3;+08 33 54; 0.084;15.40;     ;-22.4
